name,use,name_en,name_ch
T50.A25D,1,"Adverse effect of mixed bacterial vaccines without a pertussis component, subsequent encounter",混合細菌性疫苗（不含百日混合疫苗）不良反應之後續照護
T50.A25S,1,"Adverse effect of mixed bacterial vaccines without a pertussis component, sequela",混合細菌性疫苗（不含百日混合疫苗）不良反應之後遺症
T50.A26,0,Underdosing of mixed bacterial vaccines without a pertussis component,混合細菌性疫苗（不含百日混合疫苗）劑量不足
T50.A26A,1,"Underdosing of mixed bacterial vaccines without a pertussis component, initial encounter",混合細菌性疫苗（不含百日混合疫苗）劑量不足之初期照護
T50.A26D,1,"Underdosing of mixed bacterial vaccines without a pertussis component, subsequent encounter",混合細菌性疫苗（不含百日混合疫苗）劑量不足之後續照護
T50.A26S,1,"Underdosing of mixed bacterial vaccines without a pertussis component, sequela",混合細菌性疫苗（不含百日混合疫苗）劑量不足之後遺症
T50.A9,0,"Poisoning by, adverse effect of and underdosing of other bacterial vaccines",其他細菌性疫苗中毒、不良反應或劑量不足
T50.A91,0,"Poisoning by other bacterial vaccines, accidental (unintentional)",其他細菌性疫苗意外中毒
T50.A91A,1,"Poisoning by other bacterial vaccines, accidental (unintentional), initial encounter",其他細菌性疫苗意外中毒之初期照護
T50.A91D,1,"Poisoning by other bacterial vaccines, accidental (unintentional), subsequent encounter",其他細菌性疫苗意外中毒之後續照護
T50.A91S,1,"Poisoning by other bacterial vaccines, accidental (unintentional), sequela",其他細菌性疫苗意外中毒之後遺症
T50.A92,0,"Poisoning by other bacterial vaccines, intentional self-harm",其他細菌性疫苗故意自我傷害中毒
T50.A92A,1,"Poisoning by other bacterial vaccines, intentional self-harm, initial encounter",其他細菌性疫苗故意自我傷害中毒之初期照護
T50.A92D,1,"Poisoning by other bacterial vaccines, intentional self-harm, subsequent encounter",其他細菌性疫苗故意自我傷害中毒之後續照護
T50.A92S,1,"Poisoning by other bacterial vaccines, intentional self-harm, sequela",其他細菌性疫苗故意自我傷害中毒之後遺症
T50.A93,0,"Poisoning by other bacterial vaccines, assault",其他細菌性疫苗被加害中毒
T50.A93A,1,"Poisoning by other bacterial vaccines, assault, initial encounter",其他細菌性疫苗被加害中毒之初期照護
T50.A93D,1,"Poisoning by other bacterial vaccines, assault, subsequent encounter",其他細菌性疫苗被加害中毒之後續照護
T50.A93S,1,"Poisoning by other bacterial vaccines, assault, sequela",其他細菌性疫苗被加害中毒之後遺症
T50.A94,0,"Poisoning by other bacterial vaccines, undetermined",其他細菌性疫苗意圖未明中毒
T50.A94A,1,"Poisoning by other bacterial vaccines, undetermined, initial encounter",其他細菌性疫苗意圖未明中毒之初期照護
T50.A94D,1,"Poisoning by other bacterial vaccines, undetermined, subsequent encounter",其他細菌性疫苗意圖未明中毒之後續照護
T50.A94S,1,"Poisoning by other bacterial vaccines, undetermined, sequela",其他細菌性疫苗意圖未明中毒之後遺症
T50.A95,0,Adverse effect of other bacterial vaccines,其他細菌性疫苗不良反應
T50.A95A,1,"Adverse effect of other bacterial vaccines, initial encounter",其他細菌性疫苗不良反應之初期照護
T50.A95D,1,"Adverse effect of other bacterial vaccines, subsequent encounter",其他細菌性疫苗不良反應之後續照護
T50.A95S,1,"Adverse effect of other bacterial vaccines, sequela",其他細菌性疫苗不良反應之後遺症
T50.A96,0,Underdosing of other bacterial vaccines,其他細菌性疫苗劑量不足
T50.A96A,1,"Underdosing of other bacterial vaccines, initial encounter",其他細菌性疫苗劑量不足之初期照護
T50.A96D,1,"Underdosing of other bacterial vaccines, subsequent encounter",其他細菌性疫苗劑量不足之後續照護
T50.A96S,1,"Underdosing of other bacterial vaccines, sequela",其他細菌性疫苗劑量不足之後遺症
T50.B,0,"Poisoning by, adverse effect of and underdosing of viral vaccines",病毒性疫苗中毒、不良反應或劑量不足
T50.B1,0,"Poisoning by, adverse effect of and underdosing of smallpox vaccines",天花疫苗中毒、不良反應或劑量不足
T50.B11,0,"Poisoning by smallpox vaccines, accidental (unintentional)",天花疫苗意外中毒
T50.B11A,1,"Poisoning by smallpox vaccines, accidental (unintentional), initial encounter",天花疫苗意外中毒之初期照護
T50.B11D,1,"Poisoning by smallpox vaccines, accidental (unintentional), subsequent encounter",天花疫苗意外中毒之後續照護
T50.B11S,1,"Poisoning by smallpox vaccines, accidental (unintentional), sequela",天花疫苗意外中毒之後遺症
T50.B12,0,"Poisoning by smallpox vaccines, intentional self-harm",天花疫苗故意自我傷害中毒
T50.B12A,1,"Poisoning by smallpox vaccines, intentional self-harm, initial encounter",天花疫苗故意自我傷害中毒之初期照護
T50.B12D,1,"Poisoning by smallpox vaccines, intentional self-harm, subsequent encounter",天花疫苗故意自我傷害中毒之後續照護
T50.B12S,1,"Poisoning by smallpox vaccines, intentional self-harm, sequela",天花疫苗故意自我傷害中毒之後遺症
T50.B13,0,"Poisoning by smallpox vaccines, assault",天花疫苗被加害中毒
T50.B13A,1,"Poisoning by smallpox vaccines, assault, initial encounter",天花疫苗被加害中毒之初期照護
T50.B13D,1,"Poisoning by smallpox vaccines, assault, subsequent encounter",天花疫苗被加害中毒之後續照護
T50.B13S,1,"Poisoning by smallpox vaccines, assault, sequela",天花疫苗被加害中毒之後遺症
T50.B14,0,"Poisoning by smallpox vaccines, undetermined",天花疫苗意圖未明中毒
T50.B14A,1,"Poisoning by smallpox vaccines, undetermined, initial encounter",天花疫苗意圖未明中毒之初期照護
T50.B14D,1,"Poisoning by smallpox vaccines, undetermined, subsequent encounter",天花疫苗意圖未明中毒之後續照護
T50.B14S,1,"Poisoning by smallpox vaccines, undetermined, sequela",天花疫苗意圖未明中毒之後遺症
T50.B15,0,Adverse effect of smallpox vaccines,天花疫苗不良反應
T50.B15A,1,"Adverse effect of smallpox vaccines, initial encounter",天花疫苗不良反應之初期照護
T50.B15D,1,"Adverse effect of smallpox vaccines, subsequent encounter",天花疫苗不良反應之後續照護
T50.B15S,1,"Adverse effect of smallpox vaccines, sequela",天花疫苗不良反應之後遺症
T50.B16,0,Underdosing of smallpox vaccines,天花疫苗劑量不足
T50.B16A,1,"Underdosing of smallpox vaccines, initial encounter",天花疫苗劑量不足之初期照護
T50.B16D,1,"Underdosing of smallpox vaccines, subsequent encounter",天花疫苗劑量不足之後續照護
T50.B16S,1,"Underdosing of smallpox vaccines, sequela",天花疫苗劑量不足之後遺症
T50.B9,0,"Poisoning by, adverse effect of and underdosing of other viral vaccines",其他病毒性疫苗中毒、不良反應或劑量不足
T50.B91,0,"Poisoning by other viral vaccines, accidental (unintentional)",其他病毒性疫苗意外中毒
T50.B91A,1,"Poisoning by other viral vaccines, accidental (unintentional), initial encounter",其他病毒性疫苗意外中毒之初期照護
T50.B91D,1,"Poisoning by other viral vaccines, accidental (unintentional), subsequent encounter",其他病毒性疫苗意外中毒之後續照護
T50.B91S,1,"Poisoning by other viral vaccines, accidental (unintentional), sequela",其他病毒性疫苗意外中毒之後遺症
T50.B92,0,"Poisoning by other viral vaccines, intentional self-harm",其他病毒性疫苗故意自我傷害中毒
T50.B92A,1,"Poisoning by other viral vaccines, intentional self-harm, initial encounter",其他病毒性疫苗故意自我傷害中毒之初期照護
T50.B92D,1,"Poisoning by other viral vaccines, intentional self-harm, subsequent encounter",其他病毒性疫苗故意自我傷害中毒之後續照護
T50.B92S,1,"Poisoning by other viral vaccines, intentional self-harm, sequela",其他病毒性疫苗故意自我傷害中毒之後遺症
T50.B93,0,"Poisoning by other viral vaccines, assault",其他病毒疫苗被加害中毒
T50.B93A,1,"Poisoning by other viral vaccines, assault, initial encounter",其他病毒疫苗被加害中毒之初期照護
T50.B93D,1,"Poisoning by other viral vaccines, assault, subsequent encounter",其他病毒疫苗被加害中毒之後續照護
T50.B93S,1,"Poisoning by other viral vaccines, assault, sequela",其他病毒疫苗被加害中毒之後遺症
T50.B94,0,"Poisoning by other viral vaccines, undetermined",其他病毒疫苗意圖未明中毒
T50.B94A,1,"Poisoning by other viral vaccines, undetermined, initial encounter",其他病毒疫苗意圖未明中毒之初期照護
T50.B94D,1,"Poisoning by other viral vaccines, undetermined, subsequent encounter",其他病毒疫苗意圖未明中毒之後續照護
T50.B94S,1,"Poisoning by other viral vaccines, undetermined, sequela",其他病毒疫苗意圖未明中毒之後遺症
T50.B95,0,Adverse effect of other viral vaccines,其他病毒疫苗不良反應
T50.B95A,1,"Adverse effect of other viral vaccines, initial encounter",其他病毒疫苗不良反應之初期照護
T50.B95D,1,"Adverse effect of other viral vaccines, subsequent encounter",其他病毒疫苗不良反應之後續照護
T50.B95S,1,"Adverse effect of other viral vaccines, sequela",其他病毒疫苗不良反應之後遺症
T50.B96,0,Underdosing of other viral vaccines,其他病毒疫苗劑量不足
T50.B96A,1,"Underdosing of other viral vaccines, initial encounter",其他病毒疫苗劑量不足之初期照護
T50.B96D,1,"Underdosing of other viral vaccines, subsequent encounter",其他病毒疫苗劑量不足之後續照護
T50.B96S,1,"Underdosing of other viral vaccines, sequela",其他病毒疫苗劑量不足之後遺症
T50.Z,0,"Poisoning by, adverse effect of and underdosing of other vaccines and biological substances",其他疫苗和生物物質中毒、不良反應或劑量不足
T50.Z1,0,"Poisoning by, adverse effect of and underdosing of immunoglobulin",免疫球蛋白劑量不足
T50.Z11,0,"Poisoning by immunoglobulin, accidental (unintentional)",免疫球蛋白意外中毒
T50.Z11A,1,"Poisoning by immunoglobulin, accidental (unintentional), initial encounter",免疫球蛋白意外中毒之初期照護
T50.Z11D,1,"Poisoning by immunoglobulin, accidental (unintentional), subsequent encounter",免疫球蛋白意外中毒之後續照護
T50.Z11S,1,"Poisoning by immunoglobulin, accidental (unintentional), sequela",免疫球蛋白意外中毒之後遺症
T50.Z12,0,"Poisoning by immunoglobulin, intentional self-harm",免疫球蛋白故意自我傷害中毒
T50.Z12A,1,"Poisoning by immunoglobulin, intentional self-harm, initial encounter",免疫球蛋白故意自我傷害中毒之初期照護
T50.Z12D,1,"Poisoning by immunoglobulin, intentional self-harm, subsequent encounter",免疫球蛋白故意自我傷害中毒之後續照護
T50.Z12S,1,"Poisoning by immunoglobulin, intentional self-harm, sequela",免疫球蛋白故意自我傷害中毒之後遺症
T50.Z13,0,"Poisoning by immunoglobulin, assault",免疫球蛋白被加害中毒
